frequency,length,width,height,substrate_dielectric,input_power,predicted_gain
28.78215103,1.768001535,1.504560259,0.319469569,3.557299804,8.711501102,22.7246766
28.79251856,1.228305638,2.40213088,0.189751942,2.975956484,7.109443024,22.54951037
39.84777024,2.204730699,1.510057543,0.131564812,2.973665043,5.821972854,22.88109969
37.30835275,2.01310532,1.443749174,0.391931325,3.89553352,8.109870303,22.58147885
34.89211222,1.721026328,1.398277074,0.299189835,2.134295256,1.195579337,22.35822054
32.10011823,1.228404445,1.169750552,0.418510804,3.766358136,2.709643329,21.99582001
40.91240919,0.919863663,1.567402994,0.365577696,4.173772155,1.397403649,21.63877429
32.67156683,2.052303728,1.405109324,0.391921976,3.06897888,8.970108645,22.45842267
39.88219047,1.472818198,0.573493753,0.222944233,2.652070818,1.078096832,21.35953916
33.46529345,0.949500076,1.020870467,0.20531033,2.640160738,9.801509173,21.53420171
32.4080553,0.89034923,0.9262456,0.340349957,2.24551896,1.187923026,21.56846862
33.86555636,0.830801809,2.234871205,0.180032856,2.269157958,6.652014819,21.9090602
31.12342386,2.054322392,1.697739954,0.426164846,2.500063605,6.638891081,22.56422164
38.70935946,0.957974371,2.027366201,0.309168068,2.057518715,9.319337159,21.88902281
34.54624663,1.553284527,2.413652075,0.190795973,2.798706223,3.299011846,22.69603271
29.94761582,1.403092722,1.788078545,0.350067293,2.919205488,3.386917908,22.42877962
41.29276775,1.659221798,2.465219983,0.478014294,4.98566376,8.478303733,22.41978983
32.52615076,2.254309801,1.123528103,0.132837891,4.975063213,9.787897972,22.51679087
35.24039864,2.23549478,0.872534365,0.143738083,2.561146541,0.398373909,21.67788459
41.41002589,1.402152144,1.306619776,0.437535659,2.639096474,6.389637516,22.01329395
36.61204593,0.530732501,1.44159883,0.14383751,3.475719112,2.512032539,21.73714311
27.98726669,1.352887611,2.290723086,0.115750148,2.446353001,7.306826652,22.50692265
41.9771461,1.712387075,1.619880878,0.239172232,3.512118224,7.749918191,22.89387246
36.6710369,1.615529518,1.084361999,0.286682354,3.198169114,7.649003014,22.35735413
31.69339545,1.802672212,1.985268566,0.327777775,2.973868673,4.411560646,22.70906268
28.36762524,0.808151465,1.511663874,0.302920093,4.467815512,1.662233725,21.97494743
39.49842822,1.793070198,0.824263891,0.465273825,4.4843531,5.889169846,22.09849462
36.54123685,0.865303237,1.653639575,0.40746724,4.963668401,7.911476923,21.70366863
35.06883856,2.001047961,2.322789074,0.493524102,2.669264342,9.130730491,22.55740602
41.19617391,1.178175227,2.185245235,0.290582169,4.664832491,4.581178805,22.49428319
39.40615259,1.919790867,1.673619945,0.133731844,3.613537789,2.532186432,22.88481813
28.57847296,0.595731198,1.254166348,0.482212257,3.774378294,1.276342484,21.49261718
31.29927515,1.315720051,0.673957502,0.101645265,4.688879643,7.996250967,21.66157661
30.22431538,1.910069045,1.439297847,0.410438406,4.827892389,5.399443935,22.5036573
38.64708697,0.953741033,2.004158875,0.112512812,4.180433773,6.774422516,21.88127676
26.57005139,2.09057409,1.220547439,0.404485676,3.043527296,1.676479966,22.01887346
35.68812464,1.761559466,0.970893651,0.475175576,3.469003969,0.16513029,20.98012492
38.96179766,1.675123544,2.362759439,0.255704119,3.845161592,9.679057908,22.79370356
40.90501582,1.207097708,2.143111401,0.19638594,4.485920117,8.127793101,22.55605967
31.81538973,1.464902941,1.776551239,0.190511661,3.973843116,4.060261454,22.59823206
39.96137418,1.694698602,0.773566688,0.296687058,3.09634285,4.625763071,22.25053404
27.88073953,1.444924228,0.789817681,0.168354814,3.253641354,9.297747064,22.18390966
40.38968896,1.896626648,0.706439183,0.369169452,2.151313106,2.155737809,21.91441238
28.16730726,1.367393866,1.732593334,0.247340943,4.772803581,8.048003986,22.50188051
32.75388394,0.904546363,0.731125593,0.229243797,2.26435704,0.277502328,20.98963899
39.55402122,0.927867566,2.185254398,0.284514231,3.739792372,8.769556585,21.89855243
28.54859626,0.511607538,2.485930004,0.317035001,4.614955644,5.933911663,21.48710337
29.89727372,1.101915431,1.232696369,0.156772105,3.262595749,4.828021798,21.79915936
38.27829366,1.997835281,1.407339694,0.383105346,4.400376463,7.093931252,22.48248981
38.24062112,2.088325418,1.923334354,0.45317884,4.411448239,0.7697462,21.96640998
36.89950976,0.904935084,2.374306013,0.211194766,2.179538116,2.035885173,21.91900538
37.79712356,2.418087994,2.288187547,0.172156361,3.236431177,4.129152313,22.86548577
35.22631554,1.504805587,0.615183657,0.404202169,4.07307646,6.21687515,21.38727036
30.280584,2.333957498,0.838143605,0.17341669,3.267060527,1.531028073,22.10700974
31.87683189,1.913530564,2.009194397,0.116502064,3.635501745,3.856973781,22.86548577
29.08716119,1.944866846,1.877786216,0.347697288,3.783373714,2.682838964,22.67421755
41.44365954,0.670087243,0.766437188,0.195900567,2.45368813,6.491136735,21.43578823
35.91766051,0.939982254,1.504129164,0.168724164,3.235943618,9.200856651,21.77833139
32.81447408,0.517629667,2.061629262,0.492641097,2.085389665,1.74319342,21.51224625
33.85409866,1.932255281,0.937561365,0.216745993,2.44887825,1.973685325,22.46330047
42.10381677,1.188876577,2.242575271,0.461377316,3.53676219,6.045231949,22.34886773
28.60697385,2.073305032,0.60594355,0.171287506,3.720757994,4.590268837,21.54972007
35.96590714,1.17787244,2.06439017,0.427590853,2.43870322,7.209235595,22.36947887
34.60010754,2.138667505,1.7316378,0.300807549,4.266857811,2.950064739,22.87796759
36.394722,0.761396507,1.130398693,0.131437908,3.118963664,5.4937142,21.59575015
26.30787312,0.846746314,1.941865097,0.393442117,4.761949786,3.929598681,21.86574444
40.82610645,1.181753079,2.06473159,0.456829349,3.16298817,2.884515106,22.37308839
41.8460108,1.316974778,2.367797943,0.165206796,2.449432929,7.320034474,22.51662076
35.60726412,1.197405622,1.235549344,0.390236097,4.273911376,7.979348111,21.99588425
37.84306401,2.027294065,1.872033472,0.278021008,3.703402401,3.356619403,22.87796759
41.68248948,0.693902785,1.705232554,0.401548181,3.160064505,6.267421193,21.94400752
38.02305678,1.202434039,1.550412139,0.385571179,3.06787149,1.86805476,22.34407499
28.59316373,2.174479999,2.280832948,0.110640092,2.452306921,7.93058204,22.86548577
35.79690212,0.633594155,0.506334628,0.171488414,3.022503882,2.884382476,20.50354285
36.31415579,2.384687015,1.064223212,0.288410897,2.088032423,1.792451982,22.48658846
33.21022141,2.472633685,1.576554479,0.473437669,3.507205742,9.405617817,22.55819634
38.51955201,0.677136348,0.856586523,0.236829383,4.690171225,4.282594381,21.46593271
41.88423925,1.082545045,2.315733067,0.351549388,4.385992389,6.470649142,22.15343722
41.73466472,1.244801332,1.795190235,0.104833498,2.085563592,8.11121226,22.50376311
33.66426931,2.052782737,1.455765989,0.384450769,4.643780979,6.89280894,22.58553067
27.92504678,1.691853624,2.129403518,0.341227305,3.356974487,5.690134535,22.63716841
42.74230038,1.788731401,1.401772383,0.386157899,2.572674396,3.778973245,22.45842267
40.26126747,2.015019646,1.617306024,0.461864245,4.257235866,9.193378061,22.58928279
28.11926558,0.735957999,0.505501991,0.158599573,2.968620651,1.422065878,20.37973386
41.654312,2.166418914,1.23140106,0.204635838,2.759955269,8.850805237,22.53985269
40.78823816,1.911239608,0.777580945,0.498312357,2.48395522,7.12750342,21.95693389
34.82024697,1.65468345,1.879377361,0.162513583,3.459865721,5.756965695,22.70990554
36.05168241,2.27947067,1.458053918,0.388250803,2.280181999,3.315002839,22.58553067
32.78304597,1.900612708,1.103515115,0.390030364,4.356839387,1.545837142,21.96906462
26.93094786,0.903399925,1.435664679,0.373197498,3.41202373,4.487289499,21.89937014
31.69835311,1.359490762,0.919259776,0.190976236,3.34092925,7.859219254,22.22806986
39.64850863,1.488085734,2.350173265,0.186053625,2.005561869,7.478566278,22.61630748
26.07874439,0.610435254,0.607945265,0.366536427,4.453591581,6.489877806,21.04618854
31.66948592,2.409275027,2.230834071,0.174500074,3.478511177,9.925746753,22.86548577
32.76886779,0.757154522,1.522717577,0.364625333,3.319683559,9.729084229,22.05977991
35.13572525,1.894922534,1.737892992,0.297011313,4.284154656,4.060048257,22.87796759
41.63754548,1.512462072,1.105211242,0.254651547,2.188695647,2.006089992,22.25114286
31.8878819,0.5512645,2.433395234,0.22009294,3.100041368,4.691998871,21.62416524
31.89820443,2.349494952,1.063701917,0.479030773,3.727201873,8.461308434,22.1485441
38.53752122,2.203673618,1.677755994,0.303237463,3.381732688,4.639774568,22.86925419
33.687705,1.548515856,2.48683341,0.324500785,2.54491667,3.426221454,22.57606763
29.81828199,0.957884672,2.262188793,0.479702434,2.897829523,7.438191856,21.840874
33.69147177,0.743245781,1.572659651,0.361550927,2.900601673,6.536360377,21.91567075
28.39456935,1.226784959,2.480749046,0.483141171,4.975912408,9.690106934,22.32829545
28.99857877,1.010856562,1.902739723,0.142546696,2.978591356,5.537673815,21.9400804
34.47225214,1.513382402,0.917400832,0.438655853,2.615546188,9.677974692,21.9810056
33.12173264,2.432818592,1.311192421,0.234165851,4.467911459,2.980269482,22.62788283
41.55238032,1.649906986,1.168986668,0.42419501,3.263513765,8.661759187,22.07855829
32.16069628,2.279862112,1.188027417,0.44225465,3.331591083,3.574158991,22.19926331
35.87000195,1.801757675,2.020912879,0.208595154,3.64666719,8.11578985,22.86548577
36.74849289,1.450493053,1.668525855,0.263532247,3.787067592,9.267263226,22.57717094
26.22260576,2.209215125,0.576185423,0.390405742,3.771666801,6.269591737,21.17906436
37.28013532,1.44273622,2.254896967,0.139622252,2.103499167,7.312635968,22.57938942
29.02661144,2.237256341,1.093592281,0.402213414,4.456527299,9.590533012,22.2390917
42.3381954,1.083153539,2.494149754,0.14418917,2.584558457,3.814048981,22.17401639
28.52726637,0.757626148,2.408381461,0.465782293,2.877026383,5.164678883,21.92920763
33.0486101,2.210628929,2.381061433,0.210535717,2.52028856,8.993090016,22.86548577
27.45094436,1.674830328,2.122255208,0.330239739,4.301229973,6.76087738,22.63704285
42.94686228,2.278184796,0.941226663,0.1468614,3.750973978,8.748551937,22.48008228
34.53731518,2.375654414,1.565265488,0.207797262,4.265888458,6.220719609,22.88109969
36.12154529,0.607256781,0.948605254,0.261582017,3.960195216,7.423347614,21.07819701
27.14030012,1.501938604,1.019350911,0.294819551,2.312475903,0.229318088,21.3670323
38.749328,1.249929098,1.721903539,0.100026999,2.904499328,3.462763985,22.48347989
29.56839508,1.751716794,0.581667091,0.455462305,3.521795479,7.727165297,21.17804925
41.26692292,2.087182394,2.438917134,0.103069924,2.914835094,4.099678709,22.86548577
29.48737389,1.061180432,2.337346345,0.409473825,2.621911713,3.692182593,22.03949017
29.24169125,1.613596769,1.261535144,0.288231565,4.609435907,9.520367134,22.36611859
26.62134435,1.91745716,1.530844896,0.30955201,4.243351026,5.570230069,22.85642587
34.02513807,0.768862166,1.432238839,0.183306192,3.035660182,2.005671642,22.03294471
35.60229927,2.128133812,2.264399557,0.34294734,4.295037088,4.77504422,22.67421755
27.11704687,1.7122192,1.877203753,0.314892764,3.882615855,5.234845643,22.70906268
39.18396948,2.399074874,1.056222495,0.165694563,2.011357201,9.888443177,22.47498014
33.70591019,1.179057838,1.393682509,0.195247601,3.140786078,7.210373436,22.26477234
34.91463458,0.716291885,1.357931951,0.126761452,2.871462498,5.242081093,22.14865563
33.4929667,1.513002402,2.418670337,0.126513429,2.653725865,4.376708534,22.6246045
32.81297203,0.671621543,0.850621821,0.105510314,2.754768182,9.163400058,21.4463421
35.51388563,2.439053047,0.679152675,0.18818973,4.82709454,6.494816655,21.87644934
28.63908418,0.577369917,2.261237664,0.371864491,3.458951204,3.625259207,21.67707463
29.09277822,2.007007802,2.293371979,0.226486155,4.543126155,4.699840582,22.86548577
40.65035556,1.550204796,2.243478176,0.237093708,2.642651456,2.853435355,22.70175255
42.08396286,1.237241305,1.521953831,0.152762157,2.523211399,9.608243946,22.57786209
32.34625838,0.631684329,1.819488857,0.330188267,4.666368765,7.049256342,21.77971663
30.60265944,1.744333848,1.626726095,0.236857457,3.487114057,3.983752796,22.89387246
36.94799224,1.670440659,0.638895652,0.370526721,4.685456376,1.913810704,21.52552611
32.94848091,1.061766546,1.691669794,0.396583788,2.189086559,1.85248894,22.02557079
26.43156805,2.320443403,0.527228295,0.33387715,4.749306567,4.829647968,20.9365491
28.65459416,1.108220015,1.149974819,0.210427815,3.246335949,4.728913795,22.24106764
38.17152789,1.399450821,2.364585152,0.30344312,2.466111462,4.236107524,22.58374291
37.20170701,1.587524912,1.108090539,0.200772322,4.050148068,8.532879684,22.33761388
26.46063187,0.700463756,2.379653285,0.461165134,4.39070805,9.793912857,21.93491241
29.77352675,2.364323438,1.000267914,0.4065543,2.142124183,3.612749412,22.19007791
29.92827154,1.249072305,1.129124481,0.297202362,4.961587923,3.016645278,22.18639871
37.42217664,0.661558428,1.756814993,0.486182857,4.091080662,7.724096743,21.7499426
26.33507914,1.274582347,2.023253946,0.318702179,2.964205975,4.552950151,22.42448617
27.76984589,1.700405094,1.502775536,0.231414191,2.453881387,2.253929069,22.8742435
39.59857345,1.527305344,2.264231374,0.13818692,3.177594244,1.891298698,22.62383609
29.03525925,1.889083948,0.580480843,0.317498258,2.661696982,2.877620808,21.26359566
37.09668383,0.610967884,2.344389677,0.444166645,3.482459671,0.113103924,20.85005516
30.04910728,1.069081221,0.8926156,0.446687491,4.345678125,9.420156392,21.65689169
27.69050368,2.138461154,2.26847749,0.341826827,3.980391167,4.359463878,22.67421755
30.13392725,0.659787376,1.301726359,0.257375345,3.307804714,0.920187003,21.61541528
38.27853784,2.210971909,2.165514112,0.360118523,2.356831774,1.733075571,22.66541715
40.54683996,0.683792184,1.8433311,0.404856142,4.871470767,3.301044313,21.83091432
40.1137377,2.16890843,0.851883265,0.264649914,2.811111576,5.561770037,22.44708312
32.75212,1.221576802,2.33609514,0.290501668,2.833503638,7.066789186,22.57281444
37.35744732,1.724418127,0.991034781,0.372246523,3.936506666,3.14772677,22.23888833
29.48473302,0.805774231,0.988280237,0.450661042,4.311528866,9.580403174,21.66685397
30.98351141,0.632337443,2.128357793,0.416404151,4.952458296,7.627087838,21.76930072
41.23770891,0.931876408,0.711746511,0.108956548,4.907492782,8.275407822,21.59165254
26.2210327,0.755707636,0.944071813,0.149748938,4.741281573,3.304092319,21.54789797
27.45364502,1.124811795,1.507355147,0.441111272,3.305940702,3.871515938,22.31422717
29.53406634,1.528766493,2.160954057,0.433529131,2.500008979,5.426811665,22.3893496
26.45104747,1.677518927,0.794967949,0.255522713,3.75341361,4.571799921,22.33897456
29.0844024,2.079736215,1.595336469,0.333711169,2.051769517,2.672928731,22.67500787
35.91170654,1.812479786,1.922481184,0.462337993,2.588746517,9.972982084,22.5608961
33.16421736,1.71751665,2.221190449,0.464623472,2.00758819,8.498740026,22.55740602
41.17541909,1.323564055,2.37113112,0.413237138,2.541607738,2.45607471,22.30504488
39.89654055,1.44761687,2.069279829,0.183835575,3.42427137,8.934745592,22.57938942
31.81089498,1.329041659,1.805656796,0.392113123,3.179972933,5.910171067,22.33417695
30.41019837,2.18433206,1.367240171,0.140439373,3.107889695,0.224364284,21.56731942
32.45477094,0.960000905,0.724220308,0.457575384,4.492858592,3.526898672,21.61688275
36.03501402,0.511441863,1.919474385,0.159659521,4.024988914,0.354754318,20.89656638
30.55708189,1.802639794,2.485474609,0.364939456,4.809295289,0.968928259,22.06538423
36.61053143,0.904924367,1.973521189,0.34409731,3.336023272,1.871875334,21.90537973
32.95999809,2.280230273,0.533422187,0.410759862,2.816689026,4.895546572,20.95077107
35.38480207,2.218092659,1.492519956,0.320631001,2.368053614,3.874758203,22.70674255
33.414151,0.653454744,1.729293265,0.12382663,4.016082187,1.575062102,21.86734931
31.00591791,0.712776811,1.879348402,0.382338502,4.525223265,4.006098709,21.91163066
42.12370622,1.490343184,1.939451671,0.253261824,2.551218093,3.112960962,22.63450915
38.9812985,1.718445326,1.616216882,0.228114,4.636258234,4.160543795,22.89387246
28.38192399,1.049816675,0.946720665,0.49666942,3.578828605,1.805877774,21.5483196
40.76395559,1.933595433,2.384401323,0.336159906,2.432241896,6.136139281,22.67421755
34.28633037,1.689832042,1.893332935,0.384287629,3.928589975,0.540859134,21.89752623
41.20738786,1.149648219,0.973680074,0.310530455,3.560158225,3.939984397,22.12079377
39.59753935,0.550742976,1.144643665,0.407989058,2.084550642,8.959368168,21.23546741
33.22862958,2.000300563,2.343855341,0.400829094,3.197729614,4.254735729,22.6420432
26.38197824,0.929507332,2.274970373,0.362858446,4.354363979,4.466691372,21.88858506
30.56751511,2.168947487,1.310292877,0.499097225,3.66627126,0.773285679,21.84627419
35.20778165,1.34058052,0.576614444,0.283917414,2.846123379,6.093106519,21.27705203
36.76912974,1.654154885,0.596994738,0.382476939,4.78592529,9.370387716,21.37753327
30.38409065,2.245897461,1.067836582,0.419111185,2.713337114,2.986942926,22.16127015
28.36905326,2.227246002,1.758244439,0.250413884,2.758208021,3.993191321,22.87796759
40.19381403,1.24303915,1.668389271,0.282870011,3.063918039,5.92276521,22.52250201
42.73483707,0.917777785,1.767655574,0.487666907,4.683613584,1.022790486,21.83078661
34.9367331,2.050292155,1.934565944,0.112916407,3.522876186,9.507806145,22.86548577
28.91854786,1.366160407,0.538064507,0.234118262,4.046537178,4.72920707,20.90528462
30.62922455,0.884083987,0.71017119,0.294485185,4.928792518,1.239453413,21.5725367
26.3126415,2.308850685,1.218966904,0.100585997,4.349888891,3.418749848,22.53883603
41.54307971,0.896208388,0.809719995,0.45965084,2.517800356,3.80092609,21.68584803
28.00176841,0.551614336,0.650640085,0.21449776,4.365061787,3.519237572,21.08028929
35.80078008,0.540559948,1.781928792,0.203081933,4.245011448,6.962914131,21.63401741
30.65893875,1.744630713,2.130672955,0.428130478,2.697850983,3.52065522,22.56422164
35.42102604,1.823350121,2.005253315,0.211193291,2.976049493,3.306154269,22.86548577
37.0741466,1.12208341,2.134079557,0.363049038,4.13038472,3.288676384,22.3728483
40.10561066,1.140021978,1.831713088,0.428601258,2.715179282,7.800700307,22.32436035
29.50916162,1.17898783,1.970690644,0.416990739,2.624560607,3.152977065,22.36947887
26.18692909,1.860317094,1.043557548,0.412780295,4.110418316,0.238581119,21.24232026
28.32705571,0.616267582,2.486016073,0.135455028,4.641786478,3.718797858,21.80906286
41.30031691,2.358232705,0.866331309,0.131938787,2.225050048,2.854548079,22.42788382
40.85613132,0.945042088,0.928987749,0.222708014,3.337723206,9.099270779,21.46431108
36.15602274,2.49934641,1.077843664,0.114379152,3.821525661,4.83127114,22.47396347
36.20878663,0.843045388,2.45066486,0.300171895,4.028830357,2.422295808,21.90814253
37.30562347,2.043092915,2.476577179,0.257912827,4.988587737,9.817675112,22.87796759
28.98131174,0.94682509,2.089787499,0.322810365,4.048075881,2.542767881,21.84629842
41.54500308,0.661693603,1.758115197,0.219515415,3.860462339,7.653939036,21.79297034
33.11909892,2.249866649,1.54012515,0.294301601,4.969202457,6.530551131,22.89358151
32.51335498,2.217502518,2.441241691,0.233897906,2.182004421,4.676058118,22.86548577
34.82160099,1.307140785,1.891245606,0.178083237,2.223310688,4.117767515,22.51424971
26.79842144,1.904792285,2.389460257,0.359746672,3.682047579,8.736586545,22.66541715
28.82681727,1.614131865,1.133101599,0.369374361,3.075993843,4.803315647,22.20802582
38.54657148,2.205912227,1.167549585,0.431692677,2.290092541,3.816035678,22.20849927
27.40757735,1.130111939,2.209449188,0.449900713,2.919346688,3.607077028,22.32436035
36.25358586,1.5473448,0.799709841,0.381784762,4.023063462,2.831093248,22.05128808
30.17093486,1.470744742,2.391855723,0.374999235,4.641844891,4.148762921,22.43462145
32.61802544,1.207811653,1.514948709,0.122670266,2.28297343,1.287188078,22.40148846
30.90779353,2.282910129,2.352827757,0.143911697,3.620435187,0.744718024,22.35047175
32.04643618,0.831755849,1.173585577,0.425025084,2.888346694,5.460528547,21.61084411
38.22378039,0.799017279,1.931917808,0.193180505,4.00197849,4.597189135,21.93031327
31.05106917,1.653819071,1.465750244,0.242226024,3.648354483,1.816583571,22.73488963
35.62887889,1.81498846,1.75360726,0.158118941,4.780133018,1.157312171,22.51910142
34.09285684,0.889238509,1.508744986,0.178060787,2.113051661,1.518345627,21.85982544
37.28240981,1.281434885,2.434231235,0.410166894,3.410111825,3.220920544,22.30295639
41.92610557,2.393127686,1.884210796,0.204743848,2.578278666,4.569698208,22.86548577
38.45372565,0.993234845,1.002637937,0.279613987,3.610345126,2.014166082,21.56161377
29.65398644,1.836721404,2.319353844,0.160668549,4.560738032,7.580687343,22.86548577
26.5301133,1.980298787,1.088059476,0.371171963,4.733949583,2.013911353,22.28524733
30.45848875,1.396257399,1.243210199,0.391307894,3.19469499,1.328851855,21.92706324
36.11632482,2.375051974,0.704247396,0.244676927,4.43534157,9.946093205,22.07539985
26.87423883,1.97331347,2.29993304,0.413898658,2.841524224,4.532344476,22.56422164
34.4382262,1.41584916,1.072224046,0.195962661,2.018914839,1.78306947,22.19981928
36.14632843,1.638670404,1.017835236,0.376761545,4.565717173,8.956113785,22.11221622
31.68214614,1.885226887,2.340525196,0.391985833,2.358236727,2.387807083,22.6420432
39.10550746,1.684380361,2.111053725,0.487462951,2.05283337,9.263241558,22.52035688
27.8121703,2.257395168,0.782157843,0.192928666,3.06139299,1.277712451,22.1044926
27.27734229,1.213777325,2.038649008,0.137484192,3.138139969,8.43396549,22.53120699
38.37920886,1.09977148,2.326066196,0.205214169,2.231660512,1.924244375,22.20610855
34.42335238,0.927677779,0.657022436,0.149144879,4.442547939,9.389542721,21.47563292
37.70284074,0.575565936,2.15042999,0.167877723,3.216778191,5.785012063,21.69265258
33.39206476,0.586027929,1.594840104,0.233645805,3.469770841,1.980145588,21.84117696
30.18883457,2.240110386,1.838394899,0.265596299,2.793875804,8.463718537,22.87796759
39.9247394,1.856786293,1.485708678,0.46148969,3.534520257,3.966702322,22.56229791
39.59006994,1.821064831,1.89560617,0.178246309,4.300194172,7.35485287,22.86548577
37.80984,1.729285638,0.568195723,0.48870359,4.718548147,6.470063143,20.95871056
30.62646733,2.198438289,2.025413446,0.424061284,4.911588802,7.171515772,22.56422164
36.03392134,1.460533851,0.566687396,0.452588556,3.280171774,3.502777455,21.03195566
32.13655625,2.240821657,1.410599695,0.471777596,4.970101576,9.394372323,22.41250885
27.55689525,1.218890052,0.801929986,0.401296479,2.884867135,5.642150149,21.92479914
41.59433078,2.353415009,2.147148555,0.415511933,2.020927806,0.867850039,21.91106009
28.32591673,1.89731396,1.127321818,0.275127319,4.302851132,0.760666673,22.11702261
42.15403501,1.014354272,1.408187089,0.304180094,2.535306946,7.408473316,21.92714797
33.58209814,1.628169843,1.357501483,0.472994171,2.157364514,8.514746918,22.13696744
29.14725979,1.566061123,2.045003931,0.251302365,4.772026768,6.983268387,22.69545453
35.21231611,0.775797643,1.46228872,0.116778829,4.375432491,2.847223384,22.09762113
40.84007921,1.682485812,2.07791667,0.405101754,2.307994405,2.336449219,22.535283
38.44782307,1.129571247,0.647016554,0.329263005,4.330730457,5.697822236,21.61303508
39.71153951,0.604697534,0.883187936,0.425950385,4.531999092,2.048117031,21.22479374
37.19931723,2.397312315,1.603068499,0.130220507,4.715904996,3.853087589,22.88024681
37.7687016,1.782980738,2.39417665,0.348492796,3.631082202,6.324043188,22.67421755
40.43632608,2.253837864,0.649515693,0.199082355,4.110236212,2.920622232,21.83300293
30.24435615,1.85211201,0.586168432,0.461307438,4.286717837,3.816845325,21.20172041
34.32022438,1.213967384,0.81310135,0.143963976,4.065916805,3.669127159,22.0776407
29.76056051,1.525376145,1.782306258,0.437227709,3.940500861,4.659182797,22.35286465
42.79035614,1.851493521,1.297985833,0.135421701,3.642677758,6.776162257,22.61369435
42.04900877,2.42050465,2.151104759,0.110038942,3.437586363,7.845256772,22.86548577
26.67025579,1.007338918,0.643866303,0.194023772,4.988375059,6.684316547,21.45503834
37.99477793,2.249954117,0.892828174,0.233217816,3.012682341,0.359061522,21.53249167
41.7292214,2.348155611,1.100052811,0.350611509,2.264806311,8.978712982,22.29954206
29.06978087,1.840831029,1.753460173,0.152689839,4.295110895,5.853768977,22.86548577
35.65506892,2.362533255,1.870345381,0.274931973,2.641473134,9.210440289,22.87796759
41.56330106,1.295757175,0.748406588,0.181705441,3.598080079,9.642335685,22.07831199
26.57708164,2.406032352,2.387609418,0.442121329,2.28740455,4.731683148,22.5608961
37.85614454,1.905565754,1.18208827,0.117986603,3.857851582,9.172019464,22.524642
31.05493313,0.584011535,1.926337526,0.242375091,4.832022212,3.717317827,21.70407395
41.71473532,2.313745664,1.548415438,0.352549632,4.168114138,2.677744722,22.68267343
42.50799017,1.468945618,0.945516227,0.465235271,2.643604335,0.828939699,21.93736688
42.05253031,1.42065397,2.192456646,0.447197369,4.913414136,4.573121497,22.31714969
34.06164168,1.632933212,2.136476056,0.4580768,2.921260793,6.918004089,22.36985645
40.65472507,0.798769094,1.292143708,0.125141317,3.309844959,9.770673116,21.85768408
40.35733978,1.438332097,1.677215171,0.436369305,3.494351061,5.260961851,22.30586989
31.42470805,2.162254433,1.015651392,0.411965031,4.97215623,7.371300835,22.14709933
40.09156306,0.530964918,1.879703257,0.46097266,2.206674202,8.97185681,21.64300309
26.62912979,1.045834321,1.118053625,0.224630507,4.090184883,5.477534484,21.49946491
36.13658793,0.504909173,2.188157469,0.464706043,3.085792627,1.750976302,21.4553299
29.91015023,1.331422618,0.934770209,0.261056434,2.234975957,8.49726331,22.24636297
28.04963706,1.956631021,0.529606846,0.353639874,4.805094973,5.784319692,20.9365491
27.30820443,2.097543658,1.037016084,0.269671596,3.769574957,7.60926137,22.48850781
37.83690919,2.390379522,0.882104973,0.271059372,4.260554023,6.618931484,22.48508223
31.77787438,1.717009226,1.516572879,0.318654808,2.721156307,0.704271311,22.160831
38.32103512,1.009253733,0.907406583,0.242370684,4.284622768,1.77423814,21.52059099
27.11105779,2.348295898,2.026379741,0.417094798,4.48542632,2.933872549,22.56422164
31.35993574,2.050631508,0.982741276,0.353455494,3.292488192,2.918607418,22.25857901
35.17135197,1.648856966,1.91393636,0.375902305,3.715869418,8.408057281,22.48464584
39.4422938,1.891280431,1.656941846,0.19241392,4.915617605,6.022569676,22.881307
31.41879255,2.34863271,2.472499713,0.487830115,4.540188925,0.925415826,21.91824117
36.6401534,1.924788057,2.499801954,0.364070439,3.334550183,3.93326588,22.66541715
41.06162172,1.236749015,2.239052167,0.178878346,3.993721576,5.607673786,22.54951037
36.4696742,1.926056405,2.019966739,0.400196097,4.35269443,2.589878017,22.6420432
29.96031107,0.580556325,1.272912828,0.169485641,2.072986462,0.494355572,21.05365853
26.41481329,1.272831124,2.006553454,0.125353959,3.76509796,3.864611019,22.51910306
40.79168086,1.312646064,2.413351074,0.311021358,4.95358584,4.665770116,22.49194693
26.36157998,0.833676469,0.546755151,0.321409582,4.841541949,9.057172925,20.54906771
40.86992844,0.546170961,1.5758294,0.17558623,4.497321184,9.092825041,21.6587892
34.99193128,0.766762473,0.935996609,0.239351578,2.318642279,5.053984477,21.55750417
41.96415087,1.809242992,1.615752632,0.478307718,4.982124358,4.767796119,22.5857927
39.57931501,2.104577633,1.43289418,0.214001293,3.828614459,6.440970393,22.8125558
42.96487988,2.476406985,1.651537163,0.162227224,2.668724748,2.655428258,22.881307
31.96210086,1.192727006,1.601924443,0.497024783,4.022806069,2.92857037,22.33073245
39.04220091,1.698758445,2.420214078,0.220922215,4.569570686,0.125322738,21.55178522
32.83282553,2.374289934,1.604372218,0.372101469,2.336983283,0.874297578,22.04051349
34.15788555,0.834083563,2.192464176,0.192624073,4.74931443,1.86718595,21.90554417
36.66759287,1.935291173,1.139640574,0.320048479,4.760612844,6.441670105,22.37285883
40.85251094,2.009957466,1.376201378,0.254512795,2.040393219,2.205306842,22.69829742
